FindNextFile,FindFirstFile,FindFirstFileEx,SetFilePointer,SetFilePointerEx,GetFileSize,GetFileSizeEx,SetFileAttributes,GetFileType,CopyFileEx,CopyFile,DeleteFile,EncryptFile,NtReadFile,NtWriteFile,GetFileAttributes,GetFileAttributesEx,CryptDeriveKey,CryptDecodeObject,CryptGenKey,CryptImportPublicKeyInfo,CryptAcquireContext,CryptAcquireContextW,RegCloseKey,RegCreateKeyExW,RegDeleteKeyW,RegQueryValueExW,RegSetValueExW,RegEnumKeyExA,RegOpenKeyExW,NtQueryValueKey,NtOpenKey,socket,InternetOpen,shutdown,sendto,connect,bind,listen,accept,recv,send,InternetOpenUrl,InternetReadFile,InternetWriteFile,CreateThread,CreateRemoteThread,NtResumeThread,NtGetContextThread,NtSetContextThread,CreateProcessInternalW,NtOpenProcess,Process32NextW,Process32FirstW,NtTerminateProcess,test
0,0,0,39197,128952,2091,30912,0,1461,0,0,0,0,1220528,755552,0,0,0,0,0,0,0,60436,201736,129514,20,232365,1483,6468,195299,89592,16355,361,0,218,221531,216,311,0,0,2015,782,0,306,0,1071,0,449,47,47,540,6473,4669,139,1304,Cerber
0,0,0,39619,129079,2109,30935,0,1482,0,0,0,0,1245053,755740,0,0,0,0,0,0,0,60443,204058,129566,20,234054,1496,6869,197711,89859,16796,369,0,223,223707,222,320,0,0,2090,807,0,314,0,1089,0,458,48,48,548,6484,4669,139,1325,Cerber
0,0,0,39623,129079,2111,30955,0,1493,0,0,0,0,1245079,755745,0,0,0,0,0,0,0,60444,205419,129584,21,236003,1507,6875,199318,90438,16849,369,0,223,223707,222,320,0,0,2090,807,0,314,0,1091,0,458,48,48,553,6534,4669,139,1337,Cerber
0,0,0,39909,137253,2128,32600,0,1512,0,0,0,0,1267923,764064,0,0,0,0,0,0,0,65347,205892,129589,21,238361,1509,6881,199948,90473,16891,372,0,226,225243,222,320,0,0,2090,807,0,314,0,1098,0,458,49,49,556,6548,4735,141,1343,Cerber
0,0,0,39950,137254,2132,32635,0,1518,0,0,0,0,1268130,764109,0,0,0,0,0,0,0,65348,207652,129632,21,243372,1524,6887,202015,91221,16972,372,0,226,225243,222,320,0,0,2090,807,0,314,0,1099,0,459,50,50,560,6629,4735,141,1354,Cerber
0,0,0,39952,137254,2133,32652,0,1524,0,0,0,0,1268152,764113,0,0,0,0,0,0,0,65349,208371,129645,21,244624,1531,6893,202829,91261,17007,372,0,226,225243,222,320,0,0,2090,807,0,314,0,1100,0,459,50,50,563,6673,4735,141,1362,Cerber
0,0,0,40368,137396,2151,32679,0,1546,0,0,0,0,1292952,764317,0,0,0,0,0,0,0,65356,210760,129728,21,246320,1554,7294,205210,91615,17449,380,0,231,227419,228,329,0,0,2153,832,0,322,0,1118,0,468,51,51,571,6685,4735,141,1382,Cerber
0,0,0,40368,137396,2151,32679,0,1546,0,0,0,0,1292952,764317,0,0,0,0,0,0,0,65356,210760,129728,21,246320,1554,7294,205210,91615,17449,380,0,231,227419,228,329,0,0,2153,832,0,322,0,1118,0,468,51,51,571,6685,4735,141,1383,Cerber
0,0,0,40852,137543,2189,32719,0,1567,0,0,0,0,1317750,764548,0,0,0,0,0,0,0,65361,212386,129797,21,249596,1574,7356,207138,91840,17645,386,0,233,228571,232,336,0,0,2207,847,0,354,0,1134,0,476,52,52,576,6709,4831,144,1396,Cerber
0,0,0,40854,137543,2190,32737,0,1573,0,0,0,0,1317773,764552,0,0,0,0,0,0,0,65362,213513,129812,21,251299,1583,7362,208396,92410,17687,386,0,233,228571,232,336,0,0,2207,847,0,354,0,1135,0,478,52,52,579,6753,4831,144,1404,Cerber
0,0,0,41624,145754,2240,34452,0,1623,0,0,0,0,1345919,773208,0,0,0,0,0,0,0,70284,216537,130044,21,256165,1684,7407,211856,92865,17950,390,0,236,230107,233,337,0,0,2207,847,0,354,0,1161,0,489,53,53,589,6930,4899,146,1423,Cerber
0,0,0,41724,145754,2288,34487,0,1634,0,0,0,0,1346096,773213,0,0,0,0,0,0,0,70285,217990,130066,23,258169,1695,7413,213554,97585,18133,390,0,236,230107,233,337,0,0,2207,847,0,354,0,1173,0,494,53,53,599,7103,4899,146,1447,Cerber
0,0,0,42304,145894,2308,34514,0,1655,0,0,0,0,1370772,773411,0,0,0,0,0,0,0,70290,219332,130112,23,259295,1708,7475,215235,97711,18309,398,0,241,231259,239,346,0,0,2269,872,0,362,0,1188,0,501,53,53,603,7113,5028,150,1457,Cerber
0,0,0,42305,146075,2315,34550,0,1663,0,0,0,0,1370871,773616,0,0,0,0,0,0,0,70297,221699,130131,23,260599,1715,7825,228446,98004,18704,404,0,244,233435,243,350,0,0,2298,881,0,375,0,1202,0,506,53,53,610,7124,5028,150,1475,Cerber
0,0,0,42727,146210,2331,34576,0,1684,0,0,0,0,1395398,773813,0,0,0,0,0,0,0,70304,224061,130214,23,262276,1738,8222,230902,98353,19134,412,0,249,235611,249,359,0,0,2360,906,0,383,0,1220,0,514,53,53,617,7135,5028,150,1492,Cerber
0,0,0,43325,146395,2353,34619,0,1705,0,0,0,0,1420228,774073,0,0,0,0,0,0,0,70308,225647,130290,23,265515,1759,8283,232921,99226,19331,420,0,252,236763,255,368,0,0,2422,931,0,391,0,1235,0,522,54,54,622,7161,5152,154,1505,Cerber
0,0,0,43399,146397,2357,34661,0,1715,0,0,0,0,1549451,903007,0,0,0,0,0,0,0,70309,227266,130303,23,271436,1766,8289,234937,99300,19434,420,0,252,236763,255,368,0,0,2422,931,0,391,0,1236,0,523,55,55,626,7235,5152,154,1518,Cerber
0,0,0,43463,150311,2360,35443,0,1734,0,0,0,0,1551083,907002,0,0,0,0,0,0,0,72658,227291,130303,23,271481,1766,8295,234970,99324,19445,422,0,254,238939,255,368,0,0,2422,931,0,391,0,1243,0,523,55,55,628,7235,5394,161,1521,Cerber
0,0,0,43707,150311,2493,35497,0,1745,0,0,0,0,1551488,907007,0,0,0,0,0,0,0,72659,228933,130366,25,273573,1788,8301,236848,107429,19752,422,0,254,238939,255,368,0,0,2422,931,0,391,0,1272,0,536,55,55,646,7566,5394,161,1572,Cerber
0,0,0,43788,150311,2511,35497,0,1749,0,0,0,0,1551587,907037,0,0,0,0,0,0,0,72659,229102,130374,25,273621,1795,8301,237022,108011,19859,425,0,254,238939,258,374,0,0,2442,941,0,393,0,1281,0,541,55,55,648,7566,5394,161,1578,Cerber
0,0,0,43797,150312,2513,35509,0,1750,0,0,0,0,1551685,907046,0,0,0,0,0,0,0,72659,229470,130374,25,275865,1795,8301,237505,108021,19889,425,0,254,238939,258,374,0,0,2442,941,0,393,0,1281,0,542,56,56,649,7580,5394,161,1581,Cerber
0,0,0,45125,158548,2578,37220,0,1799,0,0,0,0,1580306,915679,0,0,0,0,0,0,0,77599,232486,130530,27,281051,1876,8336,241285,108697,20287,428,0,257,240475,258,374,0,0,2442,941,0,393,0,1311,0,552,57,57,660,7766,5461,163,1600,Cerber
0,0,0,45278,158755,2593,37259,0,1820,0,0,0,0,1580588,915936,0,0,0,0,0,0,0,77606,235010,130559,27,282518,1886,8733,251115,108963,20709,436,0,262,242651,264,383,0,0,2504,966,0,401,0,1328,0,560,57,57,667,7777,5461,163,1618,Cerber
0,0,0,45402,158755,2665,37295,0,1826,0,0,0,0,1580789,915940,0,0,0,0,0,0,0,77607,236403,130601,29,284454,1901,8739,252651,112961,20899,437,0,262,245713,264,383,0,0,2504,966,0,403,0,1342,0,565,57,57,675,7958,5461,163,1641,Cerber
0,0,0,47548,161946,2676,38403,0,1845,0,0,0,0,1583214,977912,0,0,0,0,0,0,0,79737,238809,130684,29,291414,1933,8745,255552,113792,21190,440,0,265,247249,264,383,0,0,2504,966,0,407,0,1352,0,568,59,59,691,8034,5461,163,1666,Cerber
0,0,0,47672,161946,2776,38439,0,1851,0,0,0,0,1583420,977916,0,0,0,0,0,0,0,79738,240232,130750,31,293349,1951,8751,257106,118921,21383,441,0,265,249639,264,383,0,0,2504,966,0,409,0,1366,0,573,59,59,699,8263,5461,163,1689,Cerber
0,0,0,48107,162067,2792,38472,0,1872,0,0,0,0,1607965,978098,0,0,0,0,0,0,0,79745,242853,130833,31,297103,1974,9152,259890,119306,21827,449,0,270,251815,270,392,0,0,2564,990,0,417,0,1386,0,581,59,59,706,8288,5461,163,1707,Cerber
0,0,0,48114,162068,2794,38484,0,1872,0,0,0,0,1608097,978109,0,0,0,0,0,0,0,79745,243221,130833,31,299347,1974,9152,260373,119316,21857,449,0,270,251815,270,392,0,0,2564,990,0,417,0,1386,0,582,60,60,707,8302,5461,163,1713,Cerber
0,0,0,64674,162069,2929,38496,0,1966,0,0,0,0,1613501,996742,0,0,0,0,0,0,0,79750,243661,130848,31,301669,1989,9152,260921,119349,21912,474,0,270,251815,293,394,2,7,5833,1622,0,417,0,1563,0,760,61,61,713,8316,5527,165,1731,Cerber
0,0,0,64698,162069,2930,38524,0,1988,0,0,0,0,1613646,996762,0,0,0,0,0,0,0,79753,245264,130875,33,304146,2006,9158,262858,121173,22239,476,0,272,284583,293,394,2,7,5833,1622,0,417,0,1576,0,766,63,63,728,8379,5527,165,1769,Cerber
0,0,0,65120,162173,2946,38546,0,2009,0,0,0,0,1638159,996936,0,0,0,0,0,0,0,79760,247657,130958,33,305848,2029,9555,265293,121530,22682,484,0,277,286759,299,403,2,7,5895,1647,0,425,0,1594,0,774,63,63,735,8390,5527,165,1787,Cerber
0,0,0,65718,162324,2969,38585,0,2030,0,0,0,0,1662979,997175,0,0,0,0,0,0,0,79765,249335,131004,33,309183,2042,9620,267474,121660,22878,492,0,282,287911,305,412,2,7,5957,1672,0,433,0,1609,0,782,64,64,740,8414,5558,166,1800,Cerber
0,0,0,66315,162500,3005,38627,0,2051,0,0,0,0,1688095,997430,0,0,0,0,0,0,0,79770,251010,131050,33,312528,2055,9685,269707,121834,23077,500,0,287,289063,311,421,2,7,6019,1697,0,441,0,1625,0,789,65,65,745,8440,5591,167,1813,Cerber
0,0,0,66372,162501,3006,38639,0,2051,0,0,0,0,1726352,1035532,0,0,0,0,0,0,0,79770,251353,131050,33,314772,2055,9685,270190,121843,23106,500,0,287,289063,311,421,2,7,6019,1697,0,441,0,1625,0,789,65,65,745,8454,5591,167,1813,Cerber
0,0,0,66469,162501,3498,38676,0,2057,0,0,0,0,1726520,1035536,0,0,0,0,0,0,0,79771,254796,131079,35,320030,2069,9725,273779,125625,23384,500,0,287,289063,311,421,2,7,6019,1697,0,443,0,1637,0,792,65,65,751,8652,5591,167,1830,Cerber
0,0,0,66469,162501,3498,38676,0,2057,0,0,0,0,1726520,1035536,0,0,0,0,0,0,0,79771,254796,131079,35,320030,2069,9725,273780,125629,23389,500,0,287,289063,311,421,2,7,6019,1697,0,443,0,1637,0,792,65,65,752,8652,5591,167,1830,Cerber
0,0,0,66942,162683,3534,38719,0,2078,0,0,0,0,1751233,1035794,0,0,0,0,0,0,0,79776,256552,131156,35,323382,2092,9790,276032,125854,23586,508,0,292,290215,317,430,2,7,6081,1722,0,451,0,1652,0,799,66,66,757,8676,5623,168,1843,Cerber
0,0,0,67306,163058,3542,38888,0,2085,0,0,0,0,1752575,1040764,0,0,0,0,0,0,0,79777,257717,131196,35,328877,2108,9796,277516,125920,23701,510,0,294,294311,317,430,2,7,6081,1722,0,453,0,1660,0,802,68,68,763,8752,5623,168,1859,Cerber
0,0,0,67368,163060,3550,38931,0,2092,0,0,0,0,1752951,1040841,0,0,0,0,0,0,0,79778,259781,131236,35,335285,2124,9802,279965,126504,23816,512,0,296,298407,317,430,2,7,6081,1722,0,455,0,1663,0,805,70,70,769,8828,5623,168,1875,Cerber
0,0,0,67573,163242,3565,38967,0,2113,0,0,0,0,1753274,1041078,0,0,0,0,0,0,0,79785,262135,131265,35,336690,2134,10199,289074,126775,24237,520,0,301,300583,323,439,2,7,6145,1747,0,463,0,1680,0,813,70,70,776,8839,5623,168,1893,Cerber
0,0,0,67697,163242,3652,39007,0,2119,0,0,0,0,1753482,1041082,0,0,0,0,0,0,0,79786,263606,131338,36,338631,2159,10205,290678,130972,24414,521,0,301,303645,323,439,2,7,6145,1747,0,465,0,1694,0,818,70,70,784,9061,5623,168,1916,Cerber
0,0,0,68166,163381,3672,39044,0,2140,0,0,0,0,1778156,1041293,0,0,0,0,0,0,0,79791,264997,131414,36,341606,2181,10264,292441,131552,24622,529,0,306,305821,329,448,2,7,6207,1772,0,473,0,1709,0,825,71,71,789,9086,5751,172,1931,Cerber
0,0,0,68168,163381,3673,39062,0,2146,0,0,0,0,1778179,1041297,0,0,0,0,0,0,0,79792,265539,131427,36,342676,2188,10270,293069,131592,24658,529,0,306,305821,329,448,2,7,6207,1772,0,473,0,1710,0,825,71,71,792,9130,5751,172,1941,Cerber
0,0,0,68249,163382,3688,39074,0,2165,0,0,0,0,1778422,1041341,0,0,0,0,0,0,0,79796,265936,131427,36,344952,2188,10276,293604,131628,24706,530,0,307,306333,329,448,2,7,6207,1772,0,473,0,1712,0,825,72,72,795,9144,5820,174,1947,Cerber
0,0,0,68249,163382,3688,39074,0,2168,0,0,0,0,1778422,1041341,0,0,0,0,0,0,0,79796,265936,131427,36,344952,2188,10276,293604,131628,24706,530,0,307,306333,329,448,2,7,6207,1772,0,473,0,1712,0,825,72,72,795,9144,5820,174,1950,Cerber
0,0,0,68844,163529,3708,39113,0,2189,0,0,0,0,1803234,1041576,0,0,0,0,0,0,0,79801,267470,131473,36,348242,2201,10338,295577,131759,24902,538,0,312,308509,335,457,2,7,6270,1797,0,481,0,1727,0,832,73,73,800,9169,5884,176,1965,Cerber
0,0,0,69088,163529,3976,39188,0,2202,0,0,0,0,1803709,1041587,0,0,0,0,0,0,0,79802,269417,131558,37,350926,2230,10344,297849,146441,25572,540,0,313,331018,335,457,2,7,6270,1797,0,483,0,1762,0,848,73,73,823,10197,5884,176,2029,Cerber
0,0,0,69090,163529,3977,39208,0,2208,0,0,0,0,1803735,1041591,0,0,0,0,0,0,0,79803,270554,131571,37,352596,2237,10350,299114,147061,25630,540,0,313,331018,335,457,2,7,6270,1797,0,483,0,1764,0,849,73,73,826,10242,5884,176,2037,Cerber
0,0,0,69104,163529,3979,39229,0,2219,0,0,0,0,1803762,1041596,0,0,0,0,0,0,0,79804,271165,131589,37,353781,2248,10356,299933,147113,25678,540,0,313,331018,335,457,2,7,6270,1797,0,483,0,1767,0,849,73,73,831,10290,5884,176,2047,Cerber
0,0,0,69694,163693,4015,39271,0,2240,0,0,0,0,1828707,1041830,0,0,0,0,0,0,0,79810,272846,131635,37,357128,2261,10418,302064,147244,25874,548,0,316,332170,341,466,2,7,6331,1823,0,491,0,1782,0,856,74,74,836,10314,5917,177,2060,Cerber
0,0,0,69695,163865,4022,39306,0,2248,0,0,0,0,1828802,1042028,0,0,0,0,0,0,0,79817,275207,131654,37,358432,2268,10768,312522,147522,26269,553,0,318,334346,344,469,2,7,6348,1831,0,504,0,1796,0,861,74,74,843,10325,5917,177,2078,Cerber
0,0,0,73677,169713,4031,41305,0,2261,0,0,0,0,1833084,1155560,0,0,0,0,0,0,0,79821,277321,131718,37,364829,2293,10774,315000,148325,26386,555,0,320,335370,344,469,2,7,6348,1831,0,509,0,1805,0,864,76,76,851,10403,5917,177,2094,Cerber
0,0,0,73719,169714,4032,41317,0,2261,0,0,0,0,1852418,1174742,0,0,0,0,0,0,0,79821,277664,131718,37,367073,2293,10774,315483,148334,26415,555,0,320,335370,344,469,2,7,6348,1831,0,509,0,1805,0,864,76,76,851,10417,5917,177,2094,Cerber
0,0,0,74198,169878,4068,41359,0,2282,0,0,0,0,1877128,1174991,0,0,0,0,0,0,0,79826,279418,131793,37,370425,2314,10835,317735,148559,26612,563,0,325,336522,350,478,2,7,6422,1856,0,517,0,1821,0,871,77,77,856,10441,5949,178,2107,Cerber
0,0,0,74442,169878,4258,41421,0,2293,0,0,0,0,1877577,1174996,0,0,0,0,0,0,0,79827,281090,131855,37,372545,2335,10841,319649,156787,26917,563,0,325,336522,350,478,2,7,6422,1856,0,517,0,1857,0,887,77,77,877,10982,5949,178,2165,Cerber
0,0,0,74593,170072,4275,41457,0,2316,0,0,0,0,1877851,1175240,0,0,0,0,0,0,0,79834,283586,131884,37,373997,2345,11238,325738,157081,27330,571,0,330,338698,356,487,2,7,6484,1881,0,525,0,1874,0,896,77,77,885,10993,5983,179,2185,Cerber
0,0,0,74597,170072,4277,41484,0,2327,0,0,0,0,1877884,1175245,0,0,0,0,0,0,0,79835,284953,131906,38,375946,2356,11244,327349,158217,27409,571,0,330,338698,356,487,2,7,6484,1881,0,525,0,1877,0,896,77,77,890,11045,5983,179,2195,Cerber
0,0,0,74659,170074,4285,41524,0,2334,0,0,0,0,1878256,1175321,0,0,0,0,0,0,0,79836,286123,131943,38,381434,2371,11250,328854,158284,27524,572,0,331,340746,356,487,2,7,6484,1881,0,527,0,1880,0,899,79,79,896,11122,5983,179,2211,Cerber
0,0,0,74740,170074,4303,41524,0,2338,0,0,0,0,1878355,1175351,0,0,0,0,0,0,0,79836,286292,131951,38,381482,2378,11250,329028,158866,27631,575,0,331,340746,359,493,2,7,6504,1891,0,529,0,1889,0,904,79,79,898,11122,5983,179,2217,Cerber
0,0,0,74788,170075,4304,41536,0,2338,0,0,0,0,1925927,1222780,0,0,0,0,0,0,0,79836,286635,131951,38,383726,2378,11250,329511,158875,27660,575,0,331,340746,359,493,2,7,6504,1891,0,529,0,1889,0,904,79,79,898,11136,5983,179,2217,Cerber
0,0,0,75368,170221,4324,41563,0,2362,0,0,0,0,1950604,1383703,0,0,0,0,0,0,0,79841,296264,131997,38,384849,2391,11315,339588,159000,27835,583,0,336,341898,365,502,2,7,6566,1916,0,537,0,1904,0,911,79,79,902,11146,6015,180,2227,Cerber
0,0,0,75517,170368,4338,41590,0,2383,0,0,0,0,1950856,1383896,0,0,0,0,0,0,0,79848,298737,132054,38,386011,2408,11706,349237,159796,28263,591,0,341,344074,371,511,2,7,6641,1941,0,545,0,1922,0,919,79,79,910,11159,6015,180,2246,Cerber
0,0,0,75978,170507,4360,41630,0,2404,0,0,0,0,1975527,1384104,0,0,0,0,0,0,0,79853,300412,132100,38,389356,2421,11767,351312,159960,28462,599,0,346,345226,377,520,2,7,6703,1966,0,553,0,1938,0,927,80,80,915,11186,6047,181,2259,Cerber
0,0,0,76532,170674,4385,41671,0,2428,0,0,0,0,2000344,1384337,0,0,0,0,0,0,0,79857,302072,132138,38,392642,2431,11829,353361,160117,28641,605,0,348,346378,381,527,2,7,6747,1981,0,584,0,1955,0,936,81,81,920,11212,6047,181,2272,Cerber
0,0,0,77002,170811,4408,41711,0,2449,0,0,0,0,2025021,1384547,0,0,0,0,0,0,0,79862,303753,132184,38,395989,2444,11891,355492,160247,28837,613,0,353,347530,387,536,2,7,6822,2006,0,592,0,1970,0,944,82,82,925,11236,6078,182,2285,Cerber
0,0,0,77011,170812,4423,41723,0,2449,0,0,0,0,2025199,1384570,0,0,0,0,0,0,0,79863,304123,132184,38,398234,2444,11891,355977,160262,28873,613,0,353,347530,387,536,2,7,6822,2006,0,592,0,1970,0,944,83,83,926,11251,6078,182,2291,Cerber
0,0,0,77054,170813,4424,41735,0,2449,0,0,0,0,2084853,1444070,0,0,0,0,0,0,0,79863,304466,132184,38,400478,2444,11891,356460,160271,28902,613,0,353,347530,387,536,2,7,6822,2006,0,592,0,1970,0,944,83,83,927,11265,6078,182,2291,Cerber
0,0,0,83779,176961,4561,43941,0,2543,0,0,0,0,2115431,1563696,0,0,0,0,0,0,0,83981,311342,132539,39,412882,2604,11955,364623,161806,29713,618,0,356,349066,389,538,2,7,6826,2006,0,594,0,2021,0,969,85,85,946,11636,6078,182,2335,Cerber
0,0,0,84524,178052,4571,44350,0,2562,0,0,0,0,2116461,1584799,0,0,0,0,0,0,0,84709,313696,132591,39,419858,2626,11961,367489,162508,30002,621,0,359,350602,389,538,2,7,6826,2006,0,598,0,2031,0,972,87,87,958,11712,6078,182,2360,Cerber
0,0,0,85888,179993,4580,45043,0,2575,0,0,0,0,2118150,1609708,0,0,0,0,0,0,0,84710,315821,132662,39,426264,2651,11967,369971,163933,30119,623,0,361,351626,389,538,2,7,6826,2006,0,600,0,2040,0,975,89,89,964,11788,6078,182,2376,Cerber
0,0,0,85968,179993,4599,45043,0,2579,0,0,0,0,2118250,1609737,0,0,0,0,0,0,0,84710,315979,132666,39,426298,2657,11967,370139,164566,30226,626,0,361,351626,392,544,2,7,6843,2014,0,601,0,2051,0,981,89,89,966,11788,6078,182,2382,Cerber
0,0,0,85968,179993,4599,45043,0,2579,0,0,0,0,2118250,1609737,0,0,0,0,0,0,0,84710,315981,132666,39,426298,2657,11967,370139,164569,30229,626,0,361,351626,392,544,2,7,6843,2014,0,601,0,2051,0,981,89,89,966,11789,6078,182,2385,Cerber
0,0,0,86446,180134,4617,45082,0,2600,0,0,0,0,2142950,1609973,0,0,0,0,0,0,0,84717,318904,132749,39,430296,2680,12368,373377,164932,30699,634,0,366,353802,398,553,2,7,6917,2039,0,609,0,2069,0,990,90,90,974,11814,6078,182,2405,Cerber
0,0,0,86868,180280,4633,45108,0,2621,0,0,0,0,2167482,1610178,0,0,0,0,0,0,0,84724,321436,132829,39,432018,2700,12766,375995,165281,31130,642,0,371,355978,404,562,2,7,6991,2064,0,617,0,2087,0,998,90,90,981,11825,6078,182,2423,Cerber
0,0,0,86882,180280,4650,45108,0,2621,0,0,0,0,2167533,1610201,0,0,0,0,0,0,0,84724,321756,132837,39,432179,2703,12769,383776,165923,31204,646,0,371,355978,408,569,2,7,7044,2079,0,648,0,2097,0,1004,90,90,981,11825,6078,182,2423,Cerber
0,0,0,86934,180280,4668,45132,0,2632,0,0,0,0,2167643,1610206,0,0,0,0,0,0,0,84725,323197,132858,40,434175,2716,12775,385459,169491,31334,646,0,371,355978,408,569,2,7,7044,2079,0,648,0,2112,0,1008,90,90,991,11907,6078,182,2441,Cerber
0,0,0,86938,180280,4671,45153,0,2643,0,0,0,0,2167670,1610211,0,0,0,0,0,0,0,84726,324647,132905,41,436141,2735,12781,387153,170259,31400,646,0,371,355978,408,569,2,7,7044,2079,0,648,0,2116,0,1008,90,90,996,11959,6078,182,2453,Cerber
0,0,0,86969,180281,4672,45165,0,2643,0,0,0,0,2247900,1690296,0,0,0,0,0,0,0,84726,324990,132905,41,438385,2735,12781,387636,170268,31429,646,0,371,355978,408,569,2,7,7044,2079,0,648,0,2116,0,1008,90,90,996,11973,6078,182,2453,Cerber
0,0,0,87568,180435,4708,45205,0,2664,0,0,0,0,2272723,1690536,0,0,0,0,0,0,0,84731,326667,132951,41,441731,2748,12842,389765,170399,31625,654,0,376,357130,414,578,2,7,7106,2104,0,656,0,2131,0,1015,91,91,1001,11997,6142,184,2466,Cerber
0,0,0,87649,180435,4726,45205,0,2668,0,0,0,0,2272822,1690566,0,0,0,0,0,0,0,84731,326836,132959,41,441779,2755,12842,389937,170981,31732,657,0,376,357130,417,584,2,7,7127,2114,0,659,0,2140,0,1020,91,91,1003,11997,6142,184,2472,Cerber
0,0,0,87649,180435,4726,45222,0,515748,0,0,0,0,2272842,1690570,0,0,0,0,0,0,0,84733,327079,132970,41,442545,2762,12848,390253,171016,31765,657,0,376,357130,417,584,2,7,7127,2114,0,659,0,2141,0,1020,91,91,1006,12041,6142,184,2480,Cerber
0,0,0,91833,186543,4797,47358,0,515761,0,0,0,0,2277573,1768496,0,0,0,0,0,0,0,84734,328869,133009,43,445164,2782,12854,392429,174960,32134,659,0,378,389898,417,584,2,7,7127,2114,0,661,0,2160,0,1026,91,91,1019,12218,6142,184,2514,Cerber
0,0,0,92255,186673,4815,47382,0,515782,0,0,0,0,2302099,1768688,0,0,0,0,0,0,0,84741,331180,133061,43,446853,2795,13252,394841,175226,32573,667,0,383,392074,423,593,2,7,7190,2139,0,669,0,2178,0,1035,92,92,1027,12229,6142,184,2535,Cerber
0,0,0,92499,186673,5033,47440,0,515794,0,0,0,0,2302548,1768692,0,0,0,0,0,0,0,84742,332950,133125,44,449392,2816,13258,396932,183547,33005,667,0,383,392074,423,593,2,7,7190,2139,0,669,0,2212,0,1050,92,92,1048,12799,6142,184,2596,Cerber
0,0,0,92555,186674,5037,47484,0,515800,0,0,0,0,2302808,1768751,0,0,0,0,0,0,0,84743,334715,133138,44,454823,2823,13264,399044,184119,33086,667,0,383,392074,423,593,2,7,7190,2139,0,669,0,2213,0,1051,93,93,1052,12868,6142,184,2607,Cerber
0,0,0,92559,186674,5039,47492,0,515811,0,0,0,0,2302821,1768756,0,0,0,0,0,0,0,84744,335191,133152,44,455871,2834,13270,399718,184155,33132,667,0,383,392074,423,593,2,7,7190,2139,0,669,0,2216,0,1051,93,93,1057,12915,6142,184,2617,Cerber
0,0,0,93139,186847,5057,47522,0,515832,0,0,0,0,2327509,1768977,0,0,0,0,0,0,0,84749,336565,133198,44,457037,2847,13331,401424,184293,33309,675,0,386,394250,429,602,2,7,7252,2164,0,677,0,2232,0,1057,93,93,1061,12927,6210,186,2627,Cerber
0,0,0,93571,186952,5075,47544,0,515853,0,0,0,0,2352034,1769149,0,0,0,0,0,0,0,84756,338597,133280,44,458292,2869,13726,403317,185109,33751,683,0,391,396426,435,611,2,7,7314,2189,0,685,0,2250,0,1065,93,93,1068,12938,6210,186,2644,Cerber
0,0,0,93575,186952,5077,47559,0,515865,0,0,0,0,2352054,1769154,0,0,0,0,0,0,0,84757,339069,133298,44,459338,2880,13732,403981,185173,33827,683,0,391,396426,435,611,2,7,7314,2189,0,685,0,2254,0,1065,93,93,1075,12986,6210,186,2656,Cerber
0,0,0,93670,195146,5084,49208,0,515884,0,0,0,0,2359145,1777479,0,0,0,0,0,0,0,89672,339541,133303,44,461695,2882,13738,404610,185208,33869,686,0,394,399498,435,611,2,7,7314,2189,0,685,0,2261,0,1066,94,94,1078,13000,6278,188,2662,Cerber
0,0,0,93807,203310,5091,50851,0,515903,0,0,0,0,2368230,1785765,0,0,0,0,0,0,0,94569,340013,133308,44,464052,2884,13744,405239,185243,33911,689,0,397,402570,435,611,2,7,7314,2189,0,685,0,2268,0,1067,95,95,1081,13014,6344,190,2668,Cerber
0,0,0,94402,203447,5126,50890,0,515924,0,0,0,0,2393042,1785992,0,0,0,0,0,0,0,94574,341518,133355,44,467284,2897,13805,407081,186022,34107,697,0,402,403722,441,620,2,7,7388,2214,0,693,0,2283,0,1074,96,96,1086,13040,6471,194,2681,Cerber
0,0,0,98650,209633,5135,53020,0,515931,0,0,0,0,2397662,1864988,0,0,0,0,0,0,0,94575,343928,133444,44,473864,2931,13814,410157,186109,34267,700,0,405,409866,441,620,2,7,7388,2214,0,695,0,2298,0,1079,98,98,1098,13127,6471,194,2698,Cerber
0,0,0,98700,209634,5136,53032,0,515931,0,0,0,0,2427613,1894783,0,0,0,0,0,0,0,94575,374018,133444,44,476108,2931,13814,410640,186118,34296,700,0,405,409866,441,620,2,7,7388,2214,0,695,0,2298,0,1079,98,98,1099,13141,6471,194,2698,Cerber
0,0,0,103800,215816,5305,55231,0,515962,0,0,0,0,2456921,1973838,0,0,0,0,0,0,0,94579,382283,133768,44,488287,3062,13868,419872,188930,34797,704,0,408,416010,442,621,2,7,7388,2214,0,697,0,2337,0,1099,100,100,1115,13492,6471,194,2733,Cerber
0,0,0,103800,215816,5305,55231,0,515962,0,0,0,0,2456923,1973840,0,0,0,0,0,0,0,94581,382309,133775,44,488542,3062,13868,419902,188931,34799,730,0,433,416036,442,621,2,7,7388,2214,0,697,0,2340,0,1100,100,100,1115,13492,6505,195,2733,Cerber
