0.663456498,-0.085687173,Locky
0.478049262,-0.087755371,Reveton
0.473929557,-0.087713752,Reveton
0.661701149,-0.108922083,Locky
0.550919419,-0.115697144,Cerber
0.643491478,-0.073071469,Bengin
0.472027398,-0.114195392,Cerber
0.706962009,0.251049726,Petya
0.652785076,-0.108503705,Locky
0.269372533,0,Locky
0.557533045,0,Jigsaw
0.513777939,-0.074885183,Bengin
0.562805877,-0.114824441,Cerber
0.644580926,-0.100199467,Locky
0.438859585,-0.112879783,Cerber
-0.075156332,-0.134845128,Genasom
0.47776042,-0.085797622,Reveton
0.377412489,-0.074196443,Bengin
0.467079491,-0.116076292,Cerber
0.676218465,-0.109579855,Locky
0.033691079,-0.084153077,Reveton
0.552989437,-0.116051843,Cerber
0.396842233,-0.102507005,Cerber
0.400708334,-0.086921405,Reveton
0.57004881,-0.118227735,Cerber
0.6616811,-0.108913157,Locky
0.274676322,-0.08311822,Reveton
0.682834186,-0.107417265,Locky
0.697715212,-0.072431938,Bengin
0.593815531,0,Jigsaw
0.717156259,-0.072267908,Bengin
0.526755186,-0.111851965,Cerber
0.559249957,-0.117302492,Cerber
0.15382514,-0.065768229,Locky
0.566372554,-0.15525404,TeslaCrypt
0.64497326,-0.086239615,Locky
0.481774733,-0.086314992,Reveton
0.741289926,-0.137261917,CryptoWall
0.653362946,-0.073323384,Bengin
0.516437884,-0.112385233,Cerber
-0.024074147,0,Locky
0.697708481,-0.072430018,Bengin
0.366820365,-0.105910691,Cerber
0.682835761,-0.107419374,Locky
0.461435285,-0.086285751,Reveton
0.56624022,-0.117767764,Cerber
0.399427499,-0.08857485,Reveton
0.286329698,0,Bengin
0.634097055,-0.100644656,Locky
0.654118621,-0.073335749,Bengin
0.473512676,-0.116189216,Cerber
0.640197474,-0.106944296,Locky
0.195497855,-0.082729647,Cerber
0.499109234,-0.086422697,Reveton
0.64324687,-0.100362218,Locky
0.519145785,-0.119880737,Cerber
0.153985467,-0.065543083,Locky
0.539776109,-0.116610286,Cerber
0.463237571,-0.086281277,Reveton
0.638179902,-0.107548538,Locky
0.224061705,-0.082239177,Cerber
0.505971209,-0.113481142,Cerber
0.65278437,-0.073328592,Bengin
0.5411908,-0.11665181,Cerber
0.619952757,-0.086776774,Locky
0.574657364,0,Jigsaw
0.5505901,-0.115815625,Cerber
0.486085724,-0.115266179,Cerber
0.48693412,-0.115070454,Cerber
0.681716071,-0.109198297,Locky
0.717153414,-0.072269514,Bengin
0.634996375,-0.107547028,Locky
0.567004488,-0.118028396,Cerber
0.63728754,-0.086449094,Locky
0.410618212,0,Locky
0.68590848,-0.072606891,Bengin
0.397286723,-0.074496369,Bengin
-0.093903403,-0.150231707,Genasom
0.768994089,-0.141625002,CryptoWall
0.643464834,-0.073095445,Bengin
0.388016015,-0.074408644,Bengin
0.464736746,-0.074446854,Bengin
0.560967847,-0.116053166,Cerber
0.640308493,-0.107800362,Locky
0.640294585,-0.107795112,Locky
0.177668409,-0.087313908,Cerber
0.516730333,0,Jigsaw
0.562187839,-0.150482382,TeslaCrypt
0.633648797,0,Jigsaw
0.515637917,-0.133317021,Cryptolocker
0.071173378,-0.164760009,CryptoWall
0.657526781,-0.085860257,Locky
0.65491755,-0.099196492,Locky
0.153792789,-0.065704022,Locky
0.647859696,-0.100147526,Locky
0.277230468,0,Bengin
0.563254739,-0.115967214,Cerber
0.715427588,-0.072183807,Bengin
0.510151763,-0.148284682,Cryptolocker
0.483478848,-0.074531504,Bengin
0.553228343,-0.146869108,TeslaCrypt
0.654113569,-0.073338816,Bengin
0.447358413,-0.115902532,Cerber
0.661885627,-0.109861695,Locky
