file-crypt,file-register,file-socket,crypt-register,crypt-socket,register-socket,label,,,,FC,FR,FS,CR,CS,RS
-0.018760737,-0.115666756,-0.144143984,-0.123843303,0.525562798,-0.16965963,2,,,,,,,,,
-0.018759647,-0.115678797,-0.144142255,-0.123851045,0.525562798,-0.169649072,2,,,,,,,,,
-0.018758557,-0.115690829,-0.144140526,-0.123858782,0.525562798,-0.169638517,2,,,,,,,,,
-0.018773833,-0.115458271,-0.143722648,-0.123846732,0.51466257,-0.169686658,2,,,,,,,,,
-0.018772743,-0.115470645,-0.143720969,-0.123854827,0.51466257,-0.169676872,2,,,,,,,,,
-0.018772743,-0.11547294,-0.143720969,-0.123855624,0.51466257,-0.169674789,2,,,,,,,,,
-0.016327476,-0.114760708,-0.143135182,-0.123842343,0.498831026,-0.169633363,2,,,,,,,,,
-0.016180544,-0.114113657,-0.143003197,-0.123828261,0.488618618,-0.169584298,2,,,,,,,,,
-0.01599631,-0.112937197,-0.143227495,-0.123817951,0.483613665,-0.169576221,2,,,,,,,,,
-0.016029975,-0.112652931,-0.143357792,-0.123798477,0.483613665,-0.169631716,2,,,,,,,,,
-0.016463406,-0.113811345,-0.141134419,-0.124101031,0.450414977,-0.169921591,2,,,,,,,,,
-0.014225955,-0.11305984,-0.140674432,-0.124094073,0.437133523,-0.169620279,2,,,,,,,,,
-0.013342276,-0.113004742,-0.137381379,-0.12404534,0.455148194,-0.171359383,2,,,,,,,,,
-0.011268697,-0.112932485,-0.136714497,-0.124572562,0.430954043,-0.171485705,2,,,,,,,,,
-0.009859366,-0.112871535,-0.136229841,-0.124526638,0.42894842,-0.174298417,2,,,,,,,,,
-0.007763277,-0.112025731,-0.135979028,-0.124513497,0.418153976,-0.17385623,2,,,,,,,,,
-0.007653265,-0.111740039,-0.135620955,-0.124501216,0.407745766,-0.173405497,2,,,,,,,,,
-0.00610683,-0.108979757,-0.135877407,-0.124492658,0.397708873,-0.172914735,2,,,,,,,,,
-0.005061994,-0.107206621,-0.134460915,-0.124401732,0.420946465,-0.174415054,2,,,,,,,,,
-0.004921753,-0.106599176,-0.13413028,-0.124383496,0.407877533,-0.17380763,2,,,,,,,,,
-0.004920814,-0.10661137,-0.134129483,-0.124390439,0.407877533,-0.173804645,2,,,,,,,,,
-0.004921213,-0.106620551,-0.134129816,-0.124392348,0.407877533,-0.173795358,2,,,,,,,,,
-0.003764219,-0.106044201,-0.13383759,-0.124382563,0.398459857,-0.173336382,2,,,,,,,,,
-0.003820873,-0.105783231,-0.131758802,-0.124351707,0.420024765,-0.174815773,2,,,,,,,,,
-0.001886569,-0.103797487,-0.131218712,-0.124151496,0.396341798,-0.173373117,2,,,,,,,,,
6.31E-05,-0.102917789,-0.131036535,-0.124143311,0.387964995,-0.172922565,2,,,,,,,,,
0.001403666,-0.09952764,-0.131602693,-0.12423014,0.387964995,-0.173139704,2,,,,,,,,,
0.003352549,-0.098711785,-0.131204061,-0.124212665,0.377198208,-0.172524937,2,,,,,,,,,
0.005237729,-0.098207339,-0.130972407,-0.12442689,0.369412496,-0.172181434,2,,,,,,,,,
0.005235813,-0.098556921,-0.130973067,-0.124654329,0.369412496,-0.172292986,2,,,,,,,,,
0.007427736,-0.096364632,-0.129318636,-0.124456484,0.386431674,-0.173430389,2,,,,,,,,,
0.007551855,-0.095983676,-0.129207601,-0.12444004,0.376314306,-0.172836212,2,,,,,,,,,
0.008921207,-0.095243975,-0.127254407,-0.124401513,0.400121039,-0.174416293,2,,,,,,,,,
0,-0.076130805,0,0,0,0,0,,,,,,,,,
0,-0.088072862,0,0,0,0,0,,,,,,,,,
-0.085472544,0.014894757,-0.06847493,-0.132972302,-0.074131863,-0.093969231,0,,,,,,,,,
-0.067901495,-0.039319826,-0.134176147,-0.119138382,-0.041518484,-0.121892013,0,,,,,,,,,
-0.06700321,-0.052228129,-0.134275101,-0.124838014,-0.041518484,-0.122851549,0,,,,,,,,,
-0.068995052,-0.066444372,-0.147152294,-0.123790416,-0.005355449,-0.140859296,0,,,,,,,,,
-0.060507236,-0.103180472,0.06232633,-0.138806691,-0.078598244,0.562684076,0,,,,,,,,,
-0.061065645,-0.121094076,0.039892363,-0.140306619,-0.082295697,0.484764451,0,,,,,,,,,
-0.061109759,-0.121427663,0.04126532,-0.140465236,-0.082295697,0.480432735,0,,,,,,,,,
-0.065473734,-0.125238575,0.018003168,-0.139923898,-0.082295697,0.52059545,0,,,,,,,,,
-0.066876607,-0.130227834,0.015733777,-0.140021901,-0.083855569,0.47761788,0,,,,,,,,,
-0.046087211,-0.135559638,0.012625105,-0.137910129,-0.083366629,0.474367829,0,,,,,,,,,
